,pole_267462S.analysis_height,pole_267462S.shear_force,pole_267462S.bending_moment,pole_267462S.pole_deflection,pole_267462S.stress,pole_280565E.analysis_height,pole_280565E.shear_force,pole_280565E.bending_moment,pole_280565E.pole_deflection,pole_280565E.stress,pole_306771E.analysis_height,pole_306771E.shear_force,pole_306771E.bending_moment,pole_306771E.pole_deflection,pole_306771E.stress,pole_311032S.analysis_height,pole_311032S.shear_force,pole_311032S.bending_moment,pole_311032S.pole_deflection,pole_311032S.stress,pole_312148E.analysis_height,pole_312148E.shear_force,pole_312148E.bending_moment,pole_312148E.pole_deflection,pole_312148E.stress
68,23.459999999999997,511.91239064541014,5415.603520735036,0.6340828960043176,25.641568407435724,28.9,167.71153628956102,4128.474580833414,0.4266753728433956,14.602740253478396,26.18,413.23672556278905,5104.32692884432,0.34614627965963735,17.56391719198197,28.22,401.82521984188907,4364.664995957467,0.31853981168171874,13.80011293988198,25.3844,335.427648561978,5313.089029230262,0.3305357394449904,18.282264644078477
69,23.805,515.4356390352004,5397.454868209708,0.6522697456437035,25.969490821806474,29.325,172.48911520547918,3983.974908062528,0.4387696825347364,14.42399897134113,26.565,417.60409683180546,4957.636767014879,0.3564738737370754,17.47286365503234,28.634999999999998,406.66601377990264,4219.295035091486,0.3279103056757681,13.69081472124755,25.757699999999996,369.99332858822004,5229.739798246626,0.3405203359437572,18.431872833854456
70,24.15,518.9400211507607,5384.885412188875,0.6706704968659232,26.33086534714861,29.75,177.22956907823323,3840.354005929263,0.4509959384944444,14.234557823258845,26.95,421.9365848987544,4812.924362492768,0.3669476461381691,17.377555962914638,29.049999999999997,177.67922573588586,4077.2723853940374,0.33740081271049205,13.580473713163187,26.130999999999997,425.30703336308386,5118.066186355046,0.3506531106003142,18.47930174602231
71,24.494999999999997,522.4255369920908,5377.930916538084,0.6892836965047044,26.727362424954492,30.175,181.93289790782308,3697.7118964585725,0.46335290384464445,14.034274489562575,27.335,426.2341897636359,4670.371072188135,0.37756643413595103,17.278517271495534,29.465,182.4363656234325,3936.463771992358,0.34700998577093517,13.46192274751602,26.504299999999997,429.4740356905132,4975.82584690106,0.3609342823903089,18.408578570471796
72,24.839999999999996,364.3856797854061,5375.009964867155,0.7081078739357111,27.15255830842644,30.599999999999998,186.59910169424862,3556.164290107999,0.47583900592790584,13.82307646940542,27.72,430.4969114264502,4530.178575660049,0.38832880654399926,17.17640901388102,29.88,187.15167848574552,3796.5194473062943,0.3567372984404415,13.333486446734264,26.877599999999997,433.60721490279514,4835.425973315416,0.371363432044891,18.333770487603378
73,25.185,367.8334630782759,5322.187901695249,0.7271419058650801,27.330720585314346,31.025,191.2281804375101,3415.845507459594,0.48845231037548675,13.600981438171344,28.105,434.724749887197,4392.571130436447,0.39923304182191716,17.072054675465616,30.294999999999998,191.8251643228251,3657.537674796543,0.3665823114363133,13.19494548632476,27.250899999999998,437.70657099992957,4697.029856761668,0.3819397511839967,18.255356178822343
74,25.529999999999998,401.5738270120173,5267.959453443169,0.7463853282490075,27.502484390052924,31.45,194.07633001735695,3289.7583027985997,0.5011908042076434,13.420528956985255,28.490000000000002,438.9177051458765,4257.797980556723,0.4102771052099347,16.966466945469815,30.709999999999997,196.4568231346711,3519.631930110293,0.37654429547251284,13.046140263574602,27.6242,441.77210398191664,4560.818482057356,0.39266218273454,18.1739425809949
75,25.874999999999996,404.983877756427,5180.695151254752,0.7658377342311307,27.49956515154922,31.875,198.6311586742901,3152.176371517064,0.514052402995504,13.177578811588749,28.875,209.43343444448647,4126.068123039521,0.42145871602890994,16.86060161430522,31.125,201.04665492128382,3382.9336815233764,0.3866222047704298,12.886990423628868,27.9975,445.8038138487565,4426.992433550276,0.4035293998033309,18.090286816847062
76,26.22,459.51495976649437,5065.6717593575695,0.7854979901034986,27.34155569833113,32.3,20.132015667460195,2988.9403485573853,0.527035081366187,12.80704986282856,29.26,213.5566232990312,3995.662974989569,0.43277613116777913,16.747435181046733,31.54,203.8508555624125,3260.3990104258,0.396814932676659,12.767656758499388,28.370799999999996,449.80170060044867,4295.773930916088,0.41453978357382015,18.005321247254408
77,26.564999999999998,462.8872779624438,4935.481098349302,0.8053640528779726,27.089725729318157,32.725,15.651437096855325,2843.7601724698866,0.540137898941419,12.491663434294077,29.645,217.64492895150855,3865.987194507035,0.44422880247701685,16.62404489564181,31.955,14.94223386145727,3106.706284841968,0.40712124323599386,12.509336946809649,28.744099999999996,453.7657642369937,4167.408966058859,0.4256914000950074,17.920181900420577
78,26.909999999999997,466.240729884163,4806.911804296914,0.8254331891454935,26.833122593688273,33.15,11.207983569414703,2698.5872614723176,0.5533608743991082,12.154844974573443,30.03,221.69835140191853,3737.116547689484,0.45581662561109093,16.490181698452886,32.37,10.477883150545098,2964.9172008058526,0.41754008328394737,12.278734854273615,29.117399999999996,224.09171933361586,4040.946580134912,0.4369825791982641,17.830844312673353
79,27.255,469.5753155316522,4680.095412439495,0.8457022637785517,26.572424708851766,33.574999999999996,6.801655085138238,2553.4226243683215,0.566703965538724,11.795409653234687,30.415,225.71689065026115,3609.13741546396,0.4675392242869896,16.34564473973802,32.785,6.055359464866421,2823.1317847151086,0.4280716510182649,12.028033034485587,29.490699999999997,227.98813673986598,3915.086325376852,0.44841272578803404,17.731275602259046
80,27.599999999999998,472.8910349049112,4555.176358764463,0.8661678420403806,26.308436224193223,34.0,4.127189481731556,2407.813263050523,0.5801671084549915,11.40995082279899,30.8,229.70054669653638,3482.148546164323,0.47939592556806737,16.190296693307843,33.199999999999996,1.674662804421216,2681.350849387162,0.4387168374789153,11.755934839101139,29.863999999999997,231.85073103096877,3789.959830900646,0.45998195531232744,17.621469418813437
81,27.944999999999997,476.18788800394015,4432.31322866538,0.8868261734217724,26.04210384085485,34.425,0.20488891621657032,2262.736770575133,0.5937502191331829,11.001718356637815,31.185000000000002,231.90551542049394,3369.0554671457676,0.49138604187408,16.085158214960938,33.614999999999995,2.664206830790476,2539.575560703161,0.44947623407217885,11.461056548615886,30.237299999999998,235.67950220692416,3665.6427190079653,0.47169031628662733,17.501179090029986
82,28.29,479.46587482873883,4311.6800769765105,0.9076731751597897,25.774535452302143,34.85,4.040978725984108,2117.9237241077376,0.6074524950092246,10.568146775812169,31.57,235.81940506263442,3244.230999082709,0.503508879719962,15.908938065185342,34.03,5.266511603063114,2397.344757763895,0.4603504160822149,11.139770919448097,30.610599999999998,239.47445026773207,3542.2209849147066,0.48353758530237684,17.3702101601709
83,28.634999999999998,482.7249953793075,4193.467801430949,0.928704415370114,25.507020653068345,35.275,5.756880024618898,1954.5950952250548,0.6212721964621553,10.011647640142865,31.955000000000002,16.493249521068087,3101.020168195264,0.5157630190584099,15.622505486828008,34.445,9.52172718780782,2255.647334547756,0.4713399402847863,10.79503064234708,30.9839,243.23557521339256,3419.7926666812637,0.4955232415747107,17.228436708341373
84,28.979999999999997,252.56934324817138,4077.2008941506497,0.9499155241686092,25.236815308545573,35.699999999999996,9.977583293074504,1810.2514579985466,0.6352069337805683,9.520238163623786,32.34,20.337372759073883,2969.5919452871567,0.5281472067317979,15.373256341094311,34.86,13.276130400612088,2114.225443551131,0.4824446952702113,10.42408698457924,31.3572,245.21907292365532,3311.144177261029,0.5076467686330599,17.14143530734601
85,29.325,255.79073125027983,3961.232691848657,0.9713031950615593,24.95360171739115,36.125,14.161161518366036,1665.913750949537,0.6492539635308218,8.997529399016114,32.725,24.146612795012285,2838.170630173566,0.5406618496751886,15.10215286832352,35.275,14.905764921904847,1954.2550218561842,0.49366367859282545,9.929598958543508,31.730499999999996,248.91255163902102,3190.860202435733,0.519907664296428,16.978844769346104
86,29.669999999999998,258.9932529781581,3845.881536418007,0.9928653664986324,24.658927553654788,36.55,18.307614700493332,1521.5849527134105,0.6634101556335069,8.441747155766397,33.11,27.92096962888333,2706.7576987307602,0.5533081257882277,14.80782527933726,35.69,19.035499430949134,1813.2663745635257,0.5049952481303039,9.49747447306329,32.1038,29.395520611036726,3048.637231645912,0.5323050517835345,16.6781413376837
87,30.014999999999997,262.1769084318063,3731.203969609146,1.0146002549666715,24.352758100850085,36.975,22.416942839456503,1377.2695687971516,0.6776717754358623,7.851015801725448,33.495,31.660443260687,2575.3550489440768,0.5660869147434325,14.488815486762231,36.105,23.123406914759908,1672.282444796331,0.5164374092524887,9.032068772793634,32.4771,33.021353096107696,2921.231950448206,0.5448385971698743,16.434701204182463
88,30.36,265.34169761122445,3617.2634758229506,1.0365057800225084,24.035115652537947,37.4,23.826324073039853,1214.2293723180944,0.6920341539695083,7.113538893243636,33.88,35.36503369042335,2443.9651148136436,0.578998766723318,14.143571430264819,36.519999999999996,27.169487373337205,1531.3069913360662,0.5279877775003563,8.53117328201715,32.85039999999999,36.61336246603118,2793.8346277386154,0.5575092847377527,16.168315735055597
89,30.705,268.4876205164123,3504.1314897209218,1.0585795474618307,23.706091429972634,37.824999999999996,33.70729416511091,1068.882647770189,0.7064916045502235,6.437279495804138,34.265,37.34000308038663,2311.8648842355083,0.5920442519850648,13.766117429646734,36.934999999999995,31.17374080668101,1390.3456035546253,0.5396433530955235,7.99243020747153,33.223699999999994,40.17154872080732,2666.447083694406,0.5703185028297395,15.877495230961328
90,31.049999999999997,271.6146771473701,3391.888567953864,1.0808188318907912,23.365859746385095,38.25,18.817471071704603,934.5524829332162,0.7210382997690692,5.787282921689044,34.65,40.97482710598819,2180.5353740553537,0.6052239610866355,13.363368772049283,37.35,32.47334535257578,1230.655872774573,0.5514001758330627,7.302069532469454,33.596999999999994,43.69591186043609,2539.071616374541,0.5832673396620174,15.560651183178136
91,31.394999999999996,272.9790633838474,3293.1302233947567,1.1032209777298312,23.102417922350835,38.675,22.778299038011056,787.0556557865914,0.7356683734207033,5.012894275168616,35.035000000000004,41.575723006888474,2030.7839193360035,0.6185375235712142,12.812724579185588,37.765,42.23791509748069,1089.6163334765856,0.5632532394127959,6.675486485430898,33.970299999999995,45.491714047211794,2410.8725563462335,0.596356927412616,15.21079902488161
92,31.74,276.06838746634503,3182.756770809955,1.1257834179476343,22.740950857745204,39.1,26.7020019611534,639.5648521246458,0.7503749526549488,4.1907844287542035,35.42,45.1407806283553,1900.1145418399165,0.6319835263723304,12.345425094295473,38.18,27.23902829062438,958.2239861167079,0.575197333730711,6.063539752399128,34.343599999999995,48.94843095654576,2283.5549754830568,0.6095884425900101,14.836714459978545
93,32.085,56.07150917753702,3050.4818937908844,1.1485031549127662,22.20133795541081,39.525,30.58857984113151,492.09305049457595,0.7651499844989884,3.3182060689211084,35.805,48.67095504775476,1769.4603340896756,0.6455602460637437,11.84245017579469,38.595,31.07597362303424,814.1566564474157,0.5872270993633378,5.323168416265255,34.716899999999995,51.91483735734572,2156.315871453451,0.6229623295521721,14.431554513540538
94,32.43,59.12310071157435,2932.919659147495,1.1713778569855826,21.74532405987395,39.949999999999996,34.43803267794545,344.67638648267206,0.7799844476159045,2.3923960101106716,36.19,52.16624626508686,1638.827040315483,0.6592656117452065,11.301518843207669,39.01,34.8710919302106,670.1061053214939,0.5993360889694062,4.528614781298819,35.090199999999996,52.7619810233999,2010.6083091635635,0.6364780209958351,13.865360488528205
95,32.775,62.15582597138159,2815.369336914787,1.19440681118116,21.266999694104342,40.375,38.250360471595286,197.46056856705468,0.7948682860645137,1.411203692146856,36.575,55.62665428035167,1508.2225965778725,0.6730969430074721,10.72020706163551,39.425,38.624383212153504,526.0965161246937,0.6115165938831216,3.6762652131025804,35.463499999999996,56.11722858729168,1883.9451047857165,0.650134247678087,13.390783072659458
96,33.12,65.16968495695868,2697.832483262076,1.2175898322252414,20.765466700238534,40.8,42.025563222080905,52.26452342109345,0.8097903392276105,0.3847059211442454,36.96,59.052179093549036,1377.6581699083215,0.6870508955372259,10.09594535734569,39.839999999999996,42.33584746886291,382.18948812422803,0.623759809437978,2.762506988982394,35.8368,59.43865303603606,1757.3018915225337,0.6639294249925998,12.878103045222296
97,33.464999999999996,68.16467766830567,2580.3109874194356,1.240926434334341,20.239790507678467,41.225,72.24357075653623,42.91898584367795,0.8247395797388367,0.3254701272753836,37.345,59.77999884246343,1228.4584880150383,0.7011230519118615,9.284751740659644,40.254999999999995,46.005484700338826,238.5967612907741,0.6360557421341821,1.7845955086565335,36.2101,62.72625436963305,1630.685655899045,0.6778616150615469,12.324805135696234
98,33.809999999999995,71.14080410542253,2462.807151105946,1.2644158127983935,19.68899912148001,41.65,68.54261809237896,18.177197002859163,0.8397092204273784,0.14205555037850168,37.730000000000004,63.135757251526144,1098.1146760779309,0.7153078315499418,8.5625109119603,40.669999999999995,49.63329490658126,96.79656205505665,0.6483931096573937,0.7494747612406398,36.5834,65.98003258808264,1504.105923430449,0.6919282460543658,11.728213512377595
99,34.154999999999994,72.40332643060361,2344.27488428717,1.2880572966643486,19.103534729946844,42.074999999999996,3.626702577829,4.601506271238437,0.8546985320490291,0.03707091934490823,38.115,70.51012171904603,962.1991978691839,0.7295995838339103,7.742912155632651,41.085,64.76967629819009,56.548282616635554,0.6607592818034518,0.45343344168086064,36.9567,69.1999876913848,1377.5759246463108,0.7061260529168777,11.085489777867144
100,34.5,75.3417203192603,2226.8232467994985,1.3118503624201847,18.499341778859502,42.5,0.0,1.1368633871108296e-13,0.8697083920005915,9.444496497089394e-16,38.5,56.778455916087196,843.922676539106,0.7439925426193906,7.010890536851177,41.5,61.225520142414645,32.66229116369361,0.6731444261853743,0.27134209613907234,37.33,69.72329781732398,1232.4436248559975,0.7204506321966623,10.238529650773149
